date,market,level,side,match,pinn_fair_odds,pinn_vig,best_book,best_price,value,won
2026-07-21,Home/Away (1st Set),tour,Home,D. Altmaier vs R. Collignon,2.3041,0.0332,bet365,2.3,-0.00178,true
2026-07-21,Home/Away (1st Set),tour,Away,D. Altmaier vs R. Collignon,1.7668,0.0332,10Bet,1.67,-0.0548,false
2026-07-21,Home/Away,tour,Home,S. Baez vs M. Kecmanovic,2.3491,0.0303,1xBet,2.33,-0.00814,true
2026-07-21,Home/Away,tour,Away,S. Baez vs M. Kecmanovic,1.7412,0.0303,10Bet,1.7,-0.02368,false
2026-07-21,Home/Away (1st Set),tour,Home,S. Baez vs M. Kecmanovic,2.2791,0.0359,WilliamHill,2.1,-0.07857,true
2026-07-21,Home/Away (1st Set),tour,Away,S. Baez vs M. Kecmanovic,1.7818,0.0359,1xBet,1.74,-0.02347,false
2026-07-21,Home/Away,tour,Home,J. M. Cerundolo vs M. Trungelliti,1.3913,0.0306,10Bet,1.36,-0.0225,false
2026-07-21,Home/Away,tour,Away,J. M. Cerundolo vs M. Trungelliti,3.5556,0.0306,Betano,3.55,-0.00156,true
2026-07-21,Home/Away (1st Set),tour,Home,J. M. Cerundolo vs M. Trungelliti,1.5305,0.0341,10Bet,1.45,-0.05258,false
2026-07-21,Home/Away (1st Set),tour,Away,J. M. Cerundolo vs M. Trungelliti,2.8851,0.0341,1xBet,3.06,0.06061,true
2026-07-21,Home/Away,tour,Home,A. Molcan vs S. Ofner,1.7873,0.0272,WilliamHill,1.73,-0.03208,true
2026-07-21,Home/Away,tour,Away,A. Molcan vs S. Ofner,2.2701,0.0272,Betano,2.25,-0.00886,false
2026-07-21,Home/Away (1st Set),tour,Home,A. Molcan vs S. Ofner,1.8612,0.034,1xBet,1.74,-0.06514,true
2026-07-21,Home/Away (1st Set),tour,Away,A. Molcan vs S. Ofner,2.1611,0.034,bet365,2.1,-0.02828,false
2026-07-21,Home/Away,tour,Home,J-L. Struff vs A. Shevchenko,1.7412,0.0303,10Bet,1.7,-0.02368,true
2026-07-21,Home/Away,tour,Away,J-L. Struff vs A. Shevchenko,2.3491,0.0303,1xBet,2.33,-0.00814,false
2026-07-21,Home/Away (1st Set),tour,Home,J-L. Struff vs A. Shevchenko,1.8224,0.0355,10Bet,1.73,-0.05072,false
2026-07-21,Home/Away (1st Set),tour,Away,J-L. Struff vs A. Shevchenko,2.2159,0.0355,1xBet,2.16,-0.02523,true
2026-07-21,Home/Away,tour,Home,S. Wawrinka vs R. A. Burruchaga,2.8859,0.027,Betano,2.82,-0.02284,false
2026-07-21,Home/Away,tour,Away,S. Wawrinka vs R. A. Burruchaga,1.5302,0.027,WilliamHill,1.5,-0.01977,true
2026-07-21,Home/Away (1st Set),tour,Home,S. Wawrinka vs R. A. Burruchaga,2.5313,0.0332,bet365,2.62,0.03506,false
2026-07-21,Home/Away (1st Set),tour,Away,S. Wawrinka vs R. A. Burruchaga,1.6531,0.0332,WilliamHill,1.57,-0.05025,true
2026-07-21,Home/Away,tour,Home,B. Van De Zandschulp vs J. Faria,2.5786,0.0273,Betano,2.57,-0.00334,false
2026-07-21,Home/Away,tour,Away,B. Van De Zandschulp vs J. Faria,1.6335,0.0273,Superbet,1.72,0.05298,true
2026-07-21,Home/Away (1st Set),tour,Home,B. Van De Zandschulp vs J. Faria,2.2791,0.0359,Betano,2.3,0.00918,false
2026-07-21,Home/Away (1st Set),tour,Away,B. Van De Zandschulp vs J. Faria,1.7818,0.0359,10Bet,1.75,-0.01786,true
2026-07-21,Home/Away,tour,Home,V. Gaubas vs P. Carreno-Busta,3.227,0.0277,bet365,3.2,-0.00835,false
2026-07-21,Home/Away,tour,Away,V. Gaubas vs P. Carreno-Busta,1.449,0.0277,Unibet,1.41,-0.02695,true
2026-07-21,Home/Away (1st Set),tour,Home,V. Gaubas vs P. Carreno-Busta,2.7815,0.034,1xBet,2.69,-0.03288,false
2026-07-21,Home/Away (1st Set),tour,Away,V. Gaubas vs P. Carreno-Busta,1.5613,0.034,WilliamHill,1.5,-0.03929,true
2026-07-21,Home/Away,tour,Home,N. Borges vs O. Luz,1.0757,0.0343,Marathon,1.05,-0.02388,true
2026-07-21,Home/Away,tour,Away,N. Borges vs O. Luz,14.2115,0.0343,bet365,13,-0.08525,false
2026-07-21,Home/Away (1st Set),tour,Home,N. Borges vs O. Luz,1.1687,0.0435,Marathon,1.15,-0.01598,true
2026-07-21,Home/Away (1st Set),tour,Away,N. Borges vs O. Luz,6.9286,0.0435,1xBet,7.03,0.01464,false
2026-07-21,Home/Away,tour,Home,G. Bueno vs T. Pereira,1.3807,0.0304,WilliamHill,1.33,-0.03671,true
2026-07-21,Home/Away,tour,Away,G. Bueno vs T. Pereira,3.6269,0.0304,Betano,3.75,0.03395,false
2026-07-21,Home/Away (1st Set),tour,Home,G. Bueno vs T. Pereira,1.5105,0.0346,Marathon,1.42,-0.05991,true
2026-07-21,Home/Away (1st Set),tour,Away,G. Bueno vs T. Pereira,2.9589,0.0346,1xBet,3.06,0.03417,false
2026-07-21,Home/Away,tour,Home,L. Djere vs Q. Halys,1.7167,0.028,10Bet,1.65,-0.03888,false
2026-07-21,Home/Away,tour,Away,L. Djere vs Q. Halys,2.3952,0.028,Betano,2.45,0.02287,true
2026-07-21,Home/Away (1st Set),tour,Home,L. Djere vs Q. Halys,1.8102,0.0344,10Bet,1.7,-0.06087,false
2026-07-21,Home/Away (1st Set),tour,Away,L. Djere vs Q. Halys,2.2343,0.0344,bet365,2.3,0.02941,true
2026-07-21,Home/Away,tour,Home,D. Vallejo vs K. Feldbausch,1.6295,0.0313,WilliamHill,1.57,-0.0365,false
2026-07-21,Home/Away,tour,Away,D. Vallejo vs K. Feldbausch,2.5886,0.0313,Betano,2.55,-0.01491,true
2026-07-21,Home/Away (1st Set),tour,Home,D. Vallejo vs K. Feldbausch,1.7623,0.0367,Marathon,1.62,-0.08076,false
2026-07-21,Home/Away (1st Set),tour,Away,D. Vallejo vs K. Feldbausch,2.3118,0.0367,1xBet,2.33,0.00789,true
2026-07-21,Home/Away,tour,Home,D. Merida Aguilar vs K. Jacquet,1.4932,0.0298,WilliamHill,1.44,-0.03563,false
2026-07-21,Home/Away,tour,Away,D. Merida Aguilar vs K. Jacquet,3.0276,0.0298,bet365,3,-0.00911,true
2026-07-21,Home/Away (1st Set),tour,Home,D. Merida Aguilar vs K. Jacquet,1.623,0.0338,WilliamHill,1.53,-0.05731,true
2026-07-21,Home/Away (1st Set),tour,Away,D. Merida Aguilar vs K. Jacquet,2.6051,0.0338,Betano,2.65,0.01724,false
2026-07-21,Home/Away,tour,Home,M. Timofeeva vs A. Sasnovich,2.1081,0.0283,Unibet,2.1,-0.00385,true
2026-07-21,Home/Away,tour,Away,M. Timofeeva vs A. Sasnovich,1.9024,0.0283,1xBet,1.82,-0.04333,false
2026-07-21,Home/Away (1st Set),tour,Home,M. Timofeeva vs A. Sasnovich,2.0973,0.0332,10Bet,2,-0.04639,true
2026-07-21,Home/Away (1st Set),tour,Away,M. Timofeeva vs A. Sasnovich,1.9113,0.0332,1xBet,1.84,-0.03732,false
2026-07-21,Home/Away,tour,Home,L. Samson vs M. Joint,2.4573,0.0282,Betano,2.52,0.02551,false
2026-07-21,Home/Away,tour,Away,L. Samson vs M. Joint,1.6862,0.0282,WilliamHill,1.62,-0.03926,true
2026-07-21,Home/Away (1st Set),tour,Home,L. Samson vs M. Joint,2.3976,0.0334,1xBet,2.33,-0.02819,false
2026-07-21,Home/Away (1st Set),tour,Away,L. Samson vs M. Joint,1.7155,0.0334,bet365,1.66,-0.03236,true
2026-07-21,Home/Away,tour,Home,J. Kovackova vs L. Tararudee,3.9846,0.027,1xBet,4.01,0.00637,false
2026-07-21,Home/Away,tour,Away,J. Kovackova vs L. Tararudee,1.3351,0.027,WilliamHill,1.29,-0.03375,true
2026-07-21,Home/Away (1st Set),tour,Home,J. Kovackova vs L. Tararudee,3.1986,0.0318,1xBet,3.28,0.02545,false
2026-07-21,Home/Away (1st Set),tour,Away,J. Kovackova vs L. Tararudee,1.4548,0.0318,Marathon,1.41,-0.03082,true
2026-07-21,Home/Away,tour,Home,A. Blinkova vs S. Bejlek,2.6538,0.0286,bet365,2.62,-0.01275,false
2026-07-21,Home/Away,tour,Away,A. Blinkova vs S. Bejlek,1.6047,0.0286,WilliamHill,1.57,-0.02159,true
2026-07-21,Home/Away (1st Set),tour,Home,A. Blinkova vs S. Bejlek,2.4182,0.0334,bet365,2.37,-0.01992,false
2026-07-21,Home/Away (1st Set),tour,Away,A. Blinkova vs S. Bejlek,1.7051,0.0334,WilliamHill,1.62,-0.04992,true
2026-07-21,Home/Away,tour,Home,N. Bartunkova vs Y. Yuan,1.3493,0.03,10Bet,1.33,-0.01433,true
2026-07-21,Home/Away,tour,Away,N. Bartunkova vs Y. Yuan,3.8626,0.03,Marathon,3.84,-0.00585,false
2026-07-21,Home/Away (1st Set),tour,Home,N. Bartunkova vs Y. Yuan,1.4702,0.0354,10Bet,1.42,-0.03414,false
2026-07-21,Home/Away (1st Set),tour,Away,N. Bartunkova vs Y. Yuan,3.1268,0.0354,1xBet,3.06,-0.02135,true
2026-07-21,Home/Away,tour,Home,O. Oliynykova vs N. Schunk,1.4024,0.0312,Betfair,1.36,-0.03021,true
2026-07-21,Home/Away,tour,Away,O. Oliynykova vs N. Schunk,3.4853,0.0312,Unibet,3.6,0.03291,false
2026-07-21,Home/Away (1st Set),tour,Home,O. Oliynykova vs N. Schunk,1.5087,0.0334,1xBet,1.45,-0.03891,true
2026-07-21,Home/Away (1st Set),tour,Away,O. Oliynykova vs N. Schunk,2.9658,0.0334,bet365,3,0.01155,false
2026-07-21,Home/Away,tour,Home,L. Romero Gormaz vs V. Erjavec,2.2701,0.0272,Superbet,2.15,-0.05291,true
2026-07-21,Home/Away,tour,Away,L. Romero Gormaz vs V. Erjavec,1.7873,0.0272,Unibet,1.76,-0.01529,false
2026-07-21,Home/Away (1st Set),tour,Home,L. Romero Gormaz vs V. Erjavec,2.1202,0.0343,1xBet,2.05,-0.03312,true
2026-07-21,Home/Away (1st Set),tour,Away,L. Romero Gormaz vs V. Erjavec,1.8927,0.0343,10Bet,1.8,-0.04897,false
2026-07-21,Home/Away,tour,Home,D. Semenistaja vs S. Kraus,3.9769,0.0276,bet365,3.75,-0.05706,false
2026-07-21,Home/Away,tour,Away,D. Semenistaja vs S. Kraus,1.3359,0.0276,Unibet,1.34,0.00306,true
2026-07-21,Home/Away (1st Set),tour,Home,D. Semenistaja vs S. Kraus,3.1773,0.035,1xBet,3.28,0.03232,true
2026-07-21,Home/Away (1st Set),tour,Away,D. Semenistaja vs S. Kraus,1.4593,0.035,Marathon,1.43,-0.02007,false
2026-07-21,Home/Away,tour,Home,S. Sorribes Tormo vs A. Charaeva,2.2514,0.028,Unibet,2.17,-0.03617,false
2026-07-21,Home/Away,tour,Away,S. Sorribes Tormo vs A. Charaeva,1.7991,0.028,1xBet,1.82,0.01162,true
2026-07-21,Home/Away (1st Set),tour,Home,S. Sorribes Tormo vs A. Charaeva,2.1611,0.034,1xBet,2.15,-0.00514,true
2026-07-21,Home/Away (1st Set),tour,Away,S. Sorribes Tormo vs A. Charaeva,1.8612,0.034,bet365,1.8,-0.0329,false
2026-07-21,Home/Away,tour,Home,V. Steiner vs N. Noha Akugue,4.3254,0.0323,Unibet,4.2,-0.02899,false
2026-07-21,Home/Away,tour,Away,V. Steiner vs N. Noha Akugue,1.3007,0.0323,WilliamHill,1.29,-0.00824,true
2026-07-21,Home/Away (1st Set),tour,Home,V. Steiner vs N. Noha Akugue,3.2878,0.0339,bet365,3.5,0.06455,false
2026-07-21,Home/Away (1st Set),tour,Away,V. Steiner vs N. Noha Akugue,1.4371,0.0339,WilliamHill,1.36,-0.05365,true
2026-07-21,Home/Away,tour,Home,L. Fruhvirtova vs B. Krejcikova,6.3565,0.0319,Unibet,6.1,-0.04036,false
2026-07-21,Home/Away,tour,Away,L. Fruhvirtova vs B. Krejcikova,1.1867,0.0319,10Bet,1.18,-0.00564,true
2026-07-21,Home/Away (1st Set),tour,Home,L. Fruhvirtova vs B. Krejcikova,4.6423,0.0362,bet365,4.33,-0.06727,false
2026-07-21,Home/Away (1st Set),tour,Away,L. Fruhvirtova vs B. Krejcikova,1.2746,0.0362,1xBet,1.27,-0.00357,true
2026-07-21,Home/Away,tour,Home,D. Parry vs M. Hontama,1.5752,0.0295,Sbo,1.52,-0.03504,false
2026-07-21,Home/Away,tour,Away,D. Parry vs M. Hontama,2.7386,0.0295,bet365,2.75,0.00418,true
2026-07-21,Home/Away (1st Set),tour,Home,D. Parry vs M. Hontama,1.675,0.034,WilliamHill,1.6,-0.04478,false
2026-07-21,Home/Away (1st Set),tour,Away,D. Parry vs M. Hontama,2.4815,0.034,1xBet,2.54,0.02358,true
2026-07-21,Home/Away,tour,Home,P. Hon vs T. Valentova,8.5963,0.0382,Betano,8,-0.06937,false
2026-07-21,Home/Away,tour,Away,P. Hon vs T. Valentova,1.1316,0.0382,Unibet,1.12,-0.01029,true
2026-07-21,Home/Away (1st Set),tour,Home,P. Hon vs T. Valentova,4.9669,0.0348,1xBet,5.05,0.01672,false
2026-07-21,Home/Away (1st Set),tour,Away,P. Hon vs T. Valentova,1.2521,0.0348,Marathon,1.19,-0.04958,true
2026-07-21,Home/Away,tour,Home,A. Rus vs E. Avanesyan,3.3309,0.0281,Betfair,3.25,-0.0243,false
2026-07-21,Home/Away,tour,Away,A. Rus vs E. Avanesyan,1.429,0.0281,Betano,1.38,-0.0343,true
2026-07-21,Home/Away (1st Set),tour,Home,A. Rus vs E. Avanesyan,2.8456,0.0348,bet365,3,0.05425,false
2026-07-21,Home/Away (1st Set),tour,Away,A. Rus vs E. Avanesyan,1.5418,0.0348,WilliamHill,1.5,-0.02712,true
2026-07-21,Home/Away,tour,Home,M. L. Carle vs J. Niemeier,1.5511,0.0272,WilliamHill,1.5,-0.03294,true
2026-07-21,Home/Away,tour,Away,M. L. Carle vs J. Niemeier,2.8146,0.0272,bet365,2.75,-0.02294,false
2026-07-21,Home/Away (1st Set),tour,Home,M. L. Carle vs J. Niemeier,1.6531,0.0332,WilliamHill,1.6,-0.0321,true
2026-07-21,Home/Away (1st Set),tour,Away,M. L. Carle vs J. Niemeier,2.5313,0.0332,bet365,2.5,-0.01235,false
2026-07-21,Home/Away,tour,Home,M. Barthel vs Y. Putintseva,7.1339,0.0384,bet365,8,0.1214,false
2026-07-21,Home/Away,tour,Away,M. Barthel vs Y. Putintseva,1.163,0.0384,Marathon,1.12,-0.037,true
2026-07-21,Home/Away (1st Set),tour,Home,M. Barthel vs Y. Putintseva,4.6748,0.0342,bet365,5,0.06957,false
2026-07-21,Home/Away (1st Set),tour,Away,M. Barthel vs Y. Putintseva,1.2721,0.0342,1xBet,1.25,-0.01739,true
2026-07-21,Home/Away,tour,Home,E. Pridankina vs P. Udvardy,2.4012,0.0262,Betano,2.35,-0.02132,false
2026-07-21,Home/Away,tour,Away,E. Pridankina vs P. Udvardy,1.7137,0.0262,WilliamHill,1.67,-0.02549,true
2026-07-21,Home/Away (1st Set),tour,Home,E. Pridankina vs P. Udvardy,2.2586,0.0313,1xBet,2.16,-0.04366,false
2026-07-21,Home/Away (1st Set),tour,Away,E. Pridankina vs P. Udvardy,1.7945,0.0313,bet365,1.8,0.00305,true
2026-07-22,Home/Away,tour,Home,A. Tabilo vs T. Torres,1.154,0.0396,WilliamHill,1.12,-0.02942,false
2026-07-22,Home/Away,tour,Away,A. Tabilo vs T. Torres,7.4955,0.0396,Betano,8,0.06731,true
2026-07-22,Home/Away (1st Set),tour,Home,A. Tabilo vs T. Torres,1.2746,0.0362,WilliamHill,1.25,-0.01926,false
2026-07-22,Home/Away (1st Set),tour,Away,A. Tabilo vs T. Torres,4.6423,0.0362,Betano,4.7,0.01243,true
2026-07-22,Home/Away,tour,Home,T. M. Etcheverry vs J. Rodionov,1.5774,0.031,Sbo,1.57,-0.00467,true
2026-07-22,Home/Away,tour,Away,T. M. Etcheverry vs J. Rodionov,2.732,0.031,1xBet,2.78,0.01756,false
2026-07-22,Home/Away (1st Set),tour,Home,T. M. Etcheverry vs J. Rodionov,1.6849,0.0337,bet365,1.61,-0.04444,true
2026-07-22,Home/Away (1st Set),tour,Away,T. M. Etcheverry vs J. Rodionov,2.4601,0.0337,1xBet,2.44,-0.00818,false
2026-07-22,Home/Away,tour,Home,A. Bublik vs F. Diaz Acosta,1.4949,0.031,Superbet,1.61,0.07701,true
2026-07-22,Home/Away,tour,Away,A. Bublik vs F. Diaz Acosta,3.0207,0.031,Betano,2.87,-0.04989,false
2026-07-22,Home/Away (1st Set),tour,Home,A. Bublik vs F. Diaz Acosta,1.6345,0.0345,bet365,1.57,-0.03948,true
2026-07-22,Home/Away (1st Set),tour,Away,A. Bublik vs F. Diaz Acosta,2.5759,0.0345,Betano,2.42,-0.06054,false
2026-07-22,Home/Away,tour,Home,J-L. Struff vs M. Navone,3.0625,0.0311,Unibet,2.9,-0.05306,false
2026-07-22,Home/Away,tour,Away,J-L. Struff vs M. Navone,1.4848,0.0311,1xBet,1.47,-0.01,true
2026-07-22,Home/Away (1st Set),tour,Home,J-L. Struff vs M. Navone,2.4969,0.0361,Betano,2.45,-0.01878,false
2026-07-22,Home/Away (1st Set),tour,Away,J-L. Struff vs M. Navone,1.668,0.0361,WilliamHill,1.57,-0.05878,true
2026-07-22,Home/Away,tour,Home,M. Trungelliti vs Y. Hanfmann,2.7697,0.0296,1xBet,2.76,-0.00352,false
2026-07-22,Home/Away,tour,Away,M. Trungelliti vs Y. Hanfmann,1.5651,0.0296,WilliamHill,1.5,-0.04157,true
2026-07-22,Home/Away (1st Set),tour,Home,M. Trungelliti vs Y. Hanfmann,2.6346,0.0332,bet365,2.5,-0.05109,false
2026-07-22,Home/Away (1st Set),tour,Away,M. Trungelliti vs Y. Hanfmann,1.6118,0.0332,Marathon,1.55,-0.03832,true
2026-07-22,Home/Away,tour,Home,A. Molcan vs D. Altmaier,1.7909,0.0293,bet365,1.72,-0.03959,true
2026-07-22,Home/Away,tour,Away,A. Molcan vs D. Altmaier,2.2644,0.0293,1xBet,2.23,-0.01518,false
2026-07-22,Home/Away (1st Set),tour,Home,A. Molcan vs D. Altmaier,1.8702,0.0333,10Bet,1.73,-0.07496,true
2026-07-22,Home/Away (1st Set),tour,Away,A. Molcan vs D. Altmaier,2.1492,0.0333,bet365,2.1,-0.02288,false
2026-07-22,Home/Away,tour,Home,K. Feldbausch vs I. Buse,2.966,0.0263,Betano,2.95,-0.00539,false
2026-07-22,Home/Away,tour,Away,K. Feldbausch vs I. Buse,1.5087,0.0263,1xBet,1.45,-0.03888,true
2026-07-22,Home/Away (1st Set),tour,Home,K. Feldbausch vs I. Buse,2.6282,0.0347,bet365,2.5,-0.04878,true
2026-07-22,Home/Away (1st Set),tour,Away,K. Feldbausch vs I. Buse,1.6142,0.0347,10Bet,1.53,-0.05215,false
2026-07-22,Home/Away,tour,Home,Q. Halys vs V. Vacherot,2.7013,0.031,Sbo,2.61,-0.0338,true
2026-07-22,Home/Away,tour,Away,Q. Halys vs V. Vacherot,1.5878,0.031,1xBet,1.57,-0.0112,false
2026-07-22,Home/Away (1st Set),tour,Home,Q. Halys vs V. Vacherot,2.4451,0.0317,Betano,2.27,-0.07162,true
2026-07-22,Home/Away (1st Set),tour,Away,Q. Halys vs V. Vacherot,1.692,0.0317,bet365,1.66,-0.0189,false
2026-07-22,Home/Away,tour,Home,S. Baez vs A. Rinderknech,1.8932,0.0289,Sbo,1.98,0.04585,true
2026-07-22,Home/Away,tour,Away,S. Baez vs A. Rinderknech,2.1196,0.0289,1xBet,2.15,0.01436,false
2026-07-22,Home/Away (1st Set),tour,Home,S. Baez vs A. Rinderknech,1.9645,0.0339,10Bet,1.83,-0.06845,true
2026-07-22,Home/Away (1st Set),tour,Away,S. Baez vs A. Rinderknech,2.0368,0.0339,bet365,2,-0.01809,false
2026-07-22,Home/Away,tour,Home,K. Jacquet vs A. Blockx,3.227,0.0277,1xBet,3.2,-0.00835,false
2026-07-22,Home/Away,tour,Away,K. Jacquet vs A. Blockx,1.449,0.0277,Sbo,1.48,0.02136,true
2026-07-22,Home/Away (1st Set),tour,Home,K. Jacquet vs A. Blockx,2.7566,0.0324,Betano,2.62,-0.04955,true
2026-07-22,Home/Away (1st Set),tour,Away,K. Jacquet vs A. Blockx,1.5693,0.0324,WilliamHill,1.53,-0.02504,false
2026-07-22,Home/Away,tour,Home,H. Gaston vs T. Droguet,2.4938,0.0305,Marathon,2.44,-0.02158,true
2026-07-22,Home/Away,tour,Away,H. Gaston vs T. Droguet,1.6694,0.0305,WilliamHill,1.62,-0.0296,false
2026-07-22,Home/Away (1st Set),tour,Home,H. Gaston vs T. Droguet,2.3512,0.0358,bet365,2.3,-0.02177,true
2026-07-22,Home/Away (1st Set),tour,Away,H. Gaston vs T. Droguet,1.7401,0.0358,WilliamHill,1.67,-0.04028,false
2026-07-22,Home/Away,tour,Home,N. Borges vs R. A. Burruchaga,1.461,0.0289,WilliamHill,1.4,-0.04178,false
2026-07-22,Home/Away,tour,Away,N. Borges vs R. A. Burruchaga,3.169,0.0289,Betano,3.2,0.00978,true
2026-07-22,Home/Away (1st Set),tour,Home,N. Borges vs R. A. Burruchaga,1.6031,0.0343,WilliamHill,1.53,-0.04561,false
2026-07-22,Home/Away (1st Set),tour,Away,N. Borges vs R. A. Burruchaga,2.6581,0.0343,bet365,2.75,0.03459,true
2026-07-22,Home/Away,tour,Home,K. Kawa vs P. Badosa,2.7078,0.0296,bet365,2.75,0.01559,false
2026-07-22,Home/Away,tour,Away,K. Kawa vs P. Badosa,1.5856,0.0296,Superbet,1.55,-0.02242,true
2026-07-22,Home/Away (1st Set),tour,Home,K. Kawa vs P. Badosa,2.5535,0.0338,bet365,2.5,-0.02094,false
2026-07-22,Home/Away (1st Set),tour,Away,K. Kawa vs P. Badosa,1.6437,0.0338,WilliamHill,1.57,-0.04485,true
2026-07-22,Home/Away,tour,Home,S. Waltert vs M. Sherif,2.4512,0.0299,Betano,2.52,0.02806,false
2026-07-22,Home/Away,tour,Away,S. Waltert vs M. Sherif,1.6891,0.0299,Superbet,1.77,0.04791,true
2026-07-22,Home/Away (1st Set),tour,Home,S. Waltert vs M. Sherif,2.2529,0.0334,1xBet,2.26,0.00316,true
2026-07-22,Home/Away (1st Set),tour,Away,S. Waltert vs M. Sherif,1.7982,0.0334,bet365,1.72,-0.04347,false
2026-07-22,Home/Away,tour,Home,D. Salkova vs O. Dodin,1.3936,0.0323,Superbet,1.39,-0.00257,true
2026-07-22,Home/Away,tour,Away,D. Salkova vs O. Dodin,3.5407,0.0323,Betano,3.35,-0.05387,false
2026-07-22,Home/Away (1st Set),tour,Home,D. Salkova vs O. Dodin,1.5379,0.0322,WilliamHill,1.5,-0.02465,true
2026-07-22,Home/Away (1st Set),tour,Away,D. Salkova vs O. Dodin,2.8591,0.0322,bet365,2.75,-0.03815,false
2026-07-22,Home/Away,tour,Home,A. Aksu vs D. Snigur,7.4107,0.0321,1xBet,7.03,-0.05137,false
2026-07-22,Home/Away,tour,Away,A. Aksu vs D. Snigur,1.156,0.0321,Marathon,1.12,-0.03113,true
2026-07-22,Home/Away (1st Set),tour,Home,A. Aksu vs D. Snigur,4.9421,0.0361,1xBet,5.05,0.02182,false
2026-07-22,Home/Away (1st Set),tour,Away,A. Aksu vs D. Snigur,1.2537,0.0361,Marathon,1.24,-0.0109,true
2026-07-22,Home/Away,tour,Home,M. Joint vs T. Valentova,3.7727,0.0308,WilliamHill,3.5,-0.07229,false
2026-07-22,Home/Away,tour,Away,M. Joint vs T. Valentova,1.3607,0.0308,Unibet,1.34,-0.01518,true
2026-07-22,Home/Away (1st Set),tour,Home,M. Joint vs T. Valentova,2.9658,0.0334,bet365,3.2,0.07898,true
2026-07-22,Home/Away (1st Set),tour,Away,M. Joint vs T. Valentova,1.5087,0.0334,Marathon,1.44,-0.04554,false
2026-07-22,Home/Away,tour,Home,A. Bondar vs N. Noha Akugue,1.2762,0.0292,1xBet,1.3,0.01867,true
2026-07-22,Home/Away,tour,Away,A. Bondar vs N. Noha Akugue,4.621,0.0292,Betano,4.2,-0.0911,false
2026-07-22,Home/Away (1st Set),tour,Home,A. Bondar vs N. Noha Akugue,1.3947,0.0331,1xBet,1.42,0.01811,true
2026-07-22,Home/Away (1st Set),tour,Away,A. Bondar vs N. Noha Akugue,3.5333,0.0331,bet365,3.4,-0.03774,false
2026-07-22,Home/Away,tour,Home,T. Korpatsch vs J. Stusek,1.199,0.0336,1xBet,1.21,0.0092,true
2026-07-22,Home/Away,tour,Away,T. Korpatsch vs J. Stusek,6.0259,0.0336,WilliamHill,5.5,-0.08727,false
2026-07-22,Home/Away (1st Set),tour,Home,T. Korpatsch vs J. Stusek,1.3421,0.0324,Marathon,1.31,-0.02392,true
2026-07-22,Home/Away (1st Set),tour,Away,T. Korpatsch vs J. Stusek,3.9231,0.0324,bet365,4.33,0.10373,false
2026-07-22,Home/Away,tour,Home,A. Charaeva vs S. Kraus,2.5062,0.0271,Unibet,2.48,-0.01044,true
2026-07-22,Home/Away,tour,Away,A. Charaeva vs S. Kraus,1.6639,0.0271,WilliamHill,1.57,-0.05645,false
2026-07-22,Home/Away (1st Set),tour,Home,A. Charaeva vs S. Kraus,2.3571,0.0338,bet365,2.3,-0.02424,false
2026-07-22,Home/Away (1st Set),tour,Away,A. Charaeva vs S. Kraus,1.7368,0.0338,1xBet,1.64,-0.05576,true
2026-07-22,Home/Away,tour,Home,M. L. Carle vs A. Kalinina,5.7119,0.0273,1xBet,5.05,-0.11588,false
2026-07-22,Home/Away,tour,Away,M. L. Carle vs A. Kalinina,1.2122,0.0273,WilliamHill,1.2,-0.01009,true
2026-07-22,Home/Away (1st Set),tour,Home,M. L. Carle vs A. Kalinina,3.9308,0.0317,1xBet,4.11,0.0456,false
2026-07-22,Home/Away (1st Set),tour,Away,M. L. Carle vs A. Kalinina,1.3412,0.0317,Marathon,1.32,-0.01581,true
2026-07-23,Home/Away,tour,Home,P. Martinez vs L. Darderi,3.7803,0.0301,Betano,3.75,-0.00802,false
2026-07-23,Home/Away,tour,Away,P. Martinez vs L. Darderi,1.3597,0.0301,WilliamHill,1.33,-0.02182,true
2026-07-23,Home/Away (1st Set),tour,Home,P. Martinez vs L. Darderi,2.7881,0.0326,bet365,3.2,0.14774,false
2026-07-23,Home/Away (1st Set),tour,Away,P. Martinez vs L. Darderi,1.5593,0.0326,WilliamHill,1.5,-0.038,true
2026-07-23,Home/Away,tour,Home,L. van Assche vs P. Carreno-Busta,3.0276,0.0298,bet365,3,-0.00911,true
2026-07-23,Home/Away,tour,Away,L. van Assche vs P. Carreno-Busta,1.4932,0.0298,Sbo,1.48,-0.00884,false
2026-07-23,Home/Away (1st Set),tour,Home,L. van Assche vs P. Carreno-Busta,2.6818,0.0355,1xBet,2.54,-0.05288,true
2026-07-23,Home/Away (1st Set),tour,Away,L. van Assche vs P. Carreno-Busta,1.5946,0.0355,WilliamHill,1.53,-0.04051,false
2026-07-23,Home/Away,tour,Home,A. Rublev vs T. Skatov,1.1048,0.0325,Sbo,1.07,-0.0315,true
2026-07-23,Home/Away,tour,Away,A. Rublev vs T. Skatov,10.5421,0.0325,Betano,11.5,0.09087,false
2026-07-23,Home/Away (1st Set),tour,Home,A. Rublev vs T. Skatov,1.1833,0.038,WilliamHill,1.14,-0.03658,true
2026-07-23,Home/Away (1st Set),tour,Away,A. Rublev vs T. Skatov,6.4561,0.038,Betano,6.3,-0.02418,false
2026-07-23,Home/Away,tour,Home,J. Faria vs G. Bueno,1.2216,0.0266,Unibet,1.19,-0.02587,true
